APV        ,RR Number,PO Number,PO Date   ,Receipt Dt,Reference Document            ,BP Code / Received From         ,Item Code / Description      ,Quantity      ,Price       ,Receipt Amount,Cur,RR Rate ,Amount in PHP ,Reference Num  ,User     ,Item Type,Due Days,Due Date
0,4G0239132,P11001379,9/16/2025,3/21/2026,DR#90199                      ,201000600 ALLIED PACIFIC PACKAGI,6209740008 LBL 300 EXPORT GEN,"50,390.00",0.36,"18,321.80",PHP,60.129,"18,321.80",               ,bpanagui ,Product,45,5/5/2026
0,4G0240344,P11001379,9/16/2025,3/12/2026,DR#74651                      ,201000600 ALLIED PACIFIC PACKAGI,6209740008 LBL 300 EXPORT GEN,"155,030.00",0.36,"56,368.91",PHP,58.913,"56,368.91",               ,bpanagui ,Product,45,4/26/2026
0,4G0240620,P11001462,2/12/2026,3/13/2026,SCI#37988                     ,"228000044 ALMUEDA, KARL ANGELO C","9150000932 ANGLE BAR,SS 4mm X",6,"3,500.00","21,000.00",PHP,59.531,"21,000.00",               ,mcastano ,Product,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",84,140,"11,760.00",PHP,59.531,"11,760.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",120,140,"16,800.00",PHP,59.531,"16,800.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",108,160,"17,280.00",PHP,59.531,"17,280.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",156,160,"24,960.00",PHP,59.531,"24,960.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",156,160,"24,960.00",PHP,59.531,"24,960.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240518,P11001822,10/15/2025,3/13/2026,CI#0330                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",144,165,"23,760.00",PHP,59.531,"23,760.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",132,130,"17,160.00",PHP,59.531,"17,160.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",144,130,"18,720.00",PHP,59.531,"18,720.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",108,145,"15,660.00",PHP,59.531,"15,660.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",144,145,"20,880.00",PHP,59.531,"20,880.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",136,145,"19,720.00",PHP,59.531,"19,720.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240571,P11001823,10/15/2025,3/13/2026,CI#0331                       ,"240000086 TAN, JOSEPH MAGANTE   ","6117190023 T-SHIRT, ROUND NEC",61,150,"9,150.00",PHP,59.531,"9,150.00",               ,cws      ,Cost,45,4/27/2026
0,4G0239484,P11001901,10/16/2025,3/9/2026,DR#15198                      ,"280000073 SALIGUMBA, MERLITA QUI",6117260008 APRON             ,150,65,"9,750.00",PHP,58.907,"9,750.00",               ,cws      ,Cost,45,4/23/2026
0,4G0243174,P11001958,10/21/2025,3/24/2026,DR#0843                       ,"228000070 WABERSICH, VIRGINIA CO","9144400107 LIGHT,EMERGENCY   ",6,"3,499.00","20,994.00",PHP,60.261,"20,994.00",               ,jbuagas  ,Product,45,5/8/2026
0,4G0243174,P11001958,10/21/2025,3/24/2026,DR#0843                       ,"228000070 WABERSICH, VIRGINIA CO","9144400107 LIGHT,EMERGENCY   ",6,"2,299.00","13,794.00",PHP,60.261,"13,794.00",               ,jbuagas  ,Product,45,5/8/2026
0,4G0243174,P11001958,10/21/2025,3/24/2026,DR#0843                       ,"228000070 WABERSICH, VIRGINIA CO","9144400101 LIGHT, EXIT       ",6,"1,999.00","11,994.00",PHP,60.261,"11,994.00",               ,jbuagas  ,Product,45,5/8/2026
0,4G0242227,P11002001,10/22/2025,3/20/2026,DR#52249                      ,210000159 COLUMBIA COMPUTER CENT,"6115180001 RIPS3 INK ,BK/L(C1",1,"24,500.00","24,500.00",PHP,60.129,"24,500.00",               ,mcastano ,Product,45,5/4/2026
0,4G0241396,P11002152,10/30/2025,3/17/2026,INV#CPT25-11-003-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140042 POUCH 50g PETIO JE,"105,000.00",0.04,"4,200.00",USD,59.871,"251,458.20",               ,bpanagui ,Product,45,5/1/2026
0,4G0241381,P11002285,11/7/2025,3/17/2026,INV#CPT25-11-008-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140041 POUCH 50g PETIO JE,"62,000.00",0.04,"2,666.00",USD,59.871,"159,616.09",               ,bpanagui ,Product,45,5/1/2026
0,4G0241384,P11002285,11/7/2025,3/17/2026,INV#CPT25-11-010-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140042 POUCH 50g PETIO JE,"116,800.00",0.04,"4,672.00",USD,59.871,"279,717.31",               ,bpanagui ,Product,45,5/1/2026
0,4G0241389,P11002285,11/7/2025,3/17/2026,INV#CPT25-11-015-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140039 POUCH 50g PETIO JE,"14,400.00",0.04,576,USD,59.871,"34,485.70",               ,bpanagui ,Product,45,5/1/2026
0,4G0241389,P11002285,11/7/2025,3/17/2026,INV#CPT25-11-015-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140040 POUCH 50g PETIO JE,"18,000.00",0.04,720,USD,59.871,"43,107.12",               ,bpanagui ,Product,45,5/1/2026
0,4G0242226,P11002366,11/11/2025,3/20/2026,SI#42550/DR#207909            ,201000193 ARTEMIS SALT CORPORATI,"6116180004 SALT, ROCK        ","25,500.00",5.58,"142,290.00",PHP,60.129,"142,290.00",               ,jbuagas  ,Product,45,5/4/2026
0,4G0239166,P11002369,11/11/2025,3/7/2026,INV#B476                      ,300002667 ESPECIALIDADES ENZIMÁT,6116040002 ENZYME            ,180,35,"6,300.00",USD,58.469,"368,354.70",               ,jbuagas  ,Product,45,4/21/2026
0,4G0239166,P11002369,11/11/2025,3/7/2026,INV#B476                      ,300002667 ESPECIALIDADES ENZIMÁT,6116040002 ENZYME            ,"1,740.00",35,"60,900.00",USD,58.469,"3,560,762.10",               ,jbuagas  ,Product,45,4/21/2026
0,4G0238159,P11002370,11/11/2025,3/3/2026,INV#FKA-25-HMM-3(3)           ,210000449 CARGILL JAPAN LLC     ,6102370022 MISO PASTE        ,"7,232.00",1.41,"10,197.12",USD,58.093,"592,381.29",               ,bpanagui ,Product,45,4/17/2026
0,4G0238181,P11002371,11/11/2025,3/3/2026,BL#265105228/INV#D-1340-01    ,"300000317 SOLANO, LLC           ",6102640037 VE 31             ,"10,000.00",3.45,"34,500.00",USD,58.093,"2,004,208.50",               ,bpanagui ,Product,45,4/17/2026
0,4G0242579,P11002464,11/17/2025,3/21/2026,INV#2831349856                ,215000418 DSM NUTRITIONAL PRODUC,6102430050 OIK9081 VIT PREMIX,200,21.6,"4,320.00",USD,60.129,"259,757.28",               ,bpanagui ,Product,45,5/5/2026
0,4G0238319,P11002467,11/17/2025,3/4/2026,BL#WCS10010485/P11002467      ,300002936 VIOBIN PRODUCTS LLC   ,6102430244 OIK9016 WHEAT GERM,"4,000.00",4.3,"17,200.00",USD,58.309,"1,002,914.80",               ,bpanagui ,Product,45,4/18/2026
0,4G0241426,P11002477,11/18/2025,3/17/2026,INV#CPT25-12-005-GTC          ,300002485 CRAFTZ PACKAGING THAI ,6212010057 POUCH 94X160 PILLO,"135,000.00",0.04,"5,940.00",USD,59.871,"355,633.74",               ,bpanagui ,Product,45,5/1/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9157001736 SIEMENS HMI       ,1,"457,420.00","457,420.00",PHP,58.469,"457,420.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9066000028 PLC PROCESSOR UNIT,1,"229,820.00","229,820.00",PHP,58.469,"229,820.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,6115450021 SD CARD           ,1,"15,080.00","15,080.00",PHP,58.469,"15,080.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9141200008 DIGITAL INPUT     ,2,"17,070.00","34,140.00",PHP,58.469,"34,140.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9141200010 DIGITAL OUTPUT    ,1,"19,750.00","19,750.00",PHP,58.469,"19,750.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9140000043 ANALOG OUTPUT MODU,1,"43,570.00","43,570.00",PHP,58.469,"43,570.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,"9140000014 ADAPTOR,AC/DC     ",4,"5,290.00","21,160.00",PHP,58.469,"21,160.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9153200000 I/O ADAPTER KT SPR,4,"3,000.00","12,000.00",PHP,58.469,"12,000.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,9150000007 ADAPTER MODULE DEV,1,"12,600.00","12,600.00",PHP,58.469,"12,600.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238950,P11002482,11/18/2025,3/6/2026,DR#09974                      ,272000097 RIECKERMANN PHILIPPINE,"9064800022 MODULE, INPUT/OUTP",3,920,"2,760.00",PHP,58.469,"2,760.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0239539,P11002491,11/18/2025,3/9/2026,DR#FA2602-008588              ,300002284 KS CROSS ASIA TECHNOLO,6102430272 OIK707 3 1/2 Perf ,"27,000.00",18.48,"499,000.50",PHP,58.907,"499,000.50",               ,bpanagui ,Product,45,4/23/2026
0,4G0241020,P11002493,11/18/2025,3/15/2026,DR#00034427                   ,275000355 SENSIENT TECHNOLOGIES ,6102430144 OIK067 HVP 5SD    ,22.68,"2,483.00","56,314.44",PHP,59.531,"56,314.44",               ,bpanagui ,Product,45,4/29/2026
0,4G0242581,P11002548,11/24/2025,3/21/2026,INV#48202674                  ,228000072 GIVAUDAN SINGAPORE PTE,6102430180 OIK8549 RFC CHICKN,308.44,51.57,"15,906.66",USD,60.129,"956,451.56",               ,bpanagui ,Product,45,5/5/2026
0,4G0241495,P11002762,12/2/2025,3/17/2026,DR1185                        ,300001836 BASE ONE INDUSTRIAL SA,9150400752 BLOWER FAN CJY    ,10,"2,180.00","21,800.00",PHP,59.871,"21,800.00",               ,jtalingt ,Product,45,5/1/2026
0,4G0242929,P11002764,12/2/2025,3/23/2026,DR#4656                       ,300001637 POLARIS INDUSTRIAL AUT,"9386000247 PUSH BUTTON, MUSHR",20,"1,800.00","36,000.00",PHP,60.129,"36,000.00",               ,jbuagas  ,Product,45,5/7/2026
0,4G0240603,P11002927,12/10/2025,3/13/2026,DR#0175                       ,220000149 EQUIPMENT AUTOMATION S,9156600288 RTD PT100 3L PN S7,5,"10,000.00","50,000.00",PHP,59.531,"50,000.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0239903,P11002962,12/10/2025,3/11/2026,DR#22078                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"8,820.00",0.86,"7,667.23",USD,59.139,"453,432.31",               ,bpanagui ,Product,45,4/25/2026
0,4G0239905,P11002962,12/10/2025,3/11/2026,DR#22077                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"8,820.00",0.86,"7,667.23",USD,59.139,"453,432.31",               ,bpanagui ,Product,45,4/25/2026
0,4G0239913,P11002962,12/10/2025,3/11/2026,DR#22071                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"8,820.00",0.86,"7,667.23",USD,59.139,"453,432.31",               ,bpanagui ,Product,45,4/25/2026
0,4G0239916,P11002962,12/10/2025,3/11/2026,DR#22018                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"8,820.00",0.86,"7,667.23",USD,59.139,"453,432.31",               ,bpanagui ,Product,45,4/25/2026
0,4G0239919,P11002962,12/10/2025,3/11/2026,DR#22093                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"1,880.00",0.86,"1,634.28",USD,59.139,"96,649.68",               ,bpanagui ,Product,45,4/25/2026
0,4G0239920,P11002962,12/10/2025,3/11/2026,DR#22069                      ,228000268 GENPACK CORPORATION   ,6106010058 TIN CAN 603x700 (B,"8,820.00",0.86,"7,667.23",USD,59.139,"453,432.31",               ,bpanagui ,Product,45,4/25/2026
0,4G0238410,P11002992,12/10/2025,3/4/2026,DR#32490                      ,244000184 KRYPTON INTERNATIONAL ,6116400003 O-PHTHALALDEHYDE  ,5,"5,900.00","29,500.00",PHP,58.309,"29,500.00",               ,jbuagas  ,Product,45,4/18/2026
0,4G0237885,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN","9284400019 LINMOT DRIVE, SP.3",2,"5,560.34","11,120.68",USD,57.639,"640,984.87",               ,jbuagas  ,Product,45,4/16/2026
0,4G0237885,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN","9287000135 SERVO DRIVE, SP.30",2,"2,629.37","5,258.74",USD,57.639,"303,108.51",               ,jbuagas  ,Product,45,4/16/2026
0,4G0237885,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN","9288200009 VFD, 5HP 380/480 9",1,"2,305.51","2,305.51",USD,57.639,"132,887.29",               ,jbuagas  ,Product,45,4/16/2026
0,4G0237885,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN","9288200008 VFD, PRO MDLE,DNET",1,"1,337.81","1,337.81",USD,57.639,"77,110.03",               ,jbuagas  ,Product,45,4/16/2026
0,4G0237885,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN",9146000088 PLC CONTROLLER    ,1,"1,634.18","1,634.18",USD,57.639,"94,192.50",               ,jbuagas  ,Product,45,4/16/2026
0,4G0237887,P11003020,12/10/2025,3/2/2026,PL#11003020                   ,"248000092 LUTHI MACHINERY CO.,IN",9907000035 SERVO DRIVE 2098-D,1,"2,546.67","2,546.67",USD,57.639,"146,787.51",               ,cws      ,Cost,45,4/16/2026
0,4G0241493,P11003070,12/14/2025,3/17/2026,DR1186.                       ,300001836 BASE ONE INDUSTRIAL SA,9140000202 ABB CM30 PROCESS C,5,"74,250.00","371,250.00",PHP,59.871,"371,250.00",               ,jtalingt ,Product,45,5/1/2026
0,4G0238956,P11003079,12/15/2025,3/6/2026,DR#BLM220033003               ,205000033 BELMAN COMPANIA INCORP,6116440084 SULFURIC ACID     ,10,506,"5,060.00",PHP,58.469,"5,060.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0241842,P11003103,12/15/2025,3/18/2026,DN#0837746393                 ,201000235 ATLAS COPCO (PHILIPPIN,"9235600074 OIL,ROTO Z PN 2908",2,"27,717.00","55,434.00",PHP,59.742,"55,434.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0241842,P11003103,12/15/2025,3/18/2026,DN#0837746393                 ,201000235 ATLAS COPCO (PHILIPPIN,"9224000013 KIT,BREATHER PN 29",1,"8,963.90","8,963.90",PHP,59.742,"8,963.90",               ,jbuagas  ,Product,45,5/2/2026
0,4G0241842,P11003103,12/15/2025,3/18/2026,DN#0837746393                 ,201000235 ATLAS COPCO (PHILIPPIN,9190000008 AIRFILTER ELEMENT ,1,"8,930.20","8,930.20",PHP,59.742,"8,930.20",               ,jbuagas  ,Product,45,5/2/2026
0,4G0241842,P11003103,12/15/2025,3/18/2026,DN#0837746393                 ,201000235 ATLAS COPCO (PHILIPPIN,9195600003 OILFILTER ELEMENT ,1,"14,485.00","14,485.00",PHP,59.742,"14,485.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0241844,P11003103,12/15/2025,3/18/2026,SO#19405234                   ,201000235 ATLAS COPCO (PHILIPPIN,9502000002 FREIGHT AND HANDLI,1,"2,692.32","2,692.32",PHP,59.742,"2,692.32",               ,cws      ,Cost,45,5/2/2026
0,4G0238948,P11003138,12/16/2025,3/6/2026,SI#3458                       ,201000471 AGREE DEVELOPMENT TRAD,9317000048 SUCTION CUP VASB-3,50,"1,339.28","66,964.29",PHP,58.469,"66,964.29",               ,jbuagas  ,Product,45,4/20/2026
0,4G0242281,P11003140,12/16/2025,3/20/2026,DR#0175                       ,"300002788 DONGOSA, JOSE ELESIO M","9070400550 BOLT,SS HEX 3/8""X2",200,19,"3,800.00",PHP,60.129,"3,800.00",               ,jbuagas  ,Product,45,5/4/2026
0,4G0242281,P11003140,12/16/2025,3/20/2026,DR#0175                       ,"300002788 DONGOSA, JOSE ELESIO M","9070400547 BOLT,SS HEX 3/8""X1",200,15,"3,000.00",PHP,60.129,"3,000.00",               ,jbuagas  ,Product,45,5/4/2026
0,4G0238947,P11003157,12/16/2025,3/6/2026,SI#3457                       ,201000471 AGREE DEVELOPMENT TRAD,9900400061 BAND SEALER       ,2,"35,000.00","70,000.00",PHP,58.469,"70,000.00",               ,cws      ,Cost,45,4/20/2026
0,4G0242928,P11003222,12/22/2025,3/23/2026,DR#4657                       ,300001637 POLARIS INDUSTRIAL AUT,9386000473 PUSH IN FITTING 1/,50,248,"12,400.00",PHP,60.129,"12,400.00",               ,jbuagas  ,Product,45,5/7/2026
0,4G0240830,P11003232,12/23/2025,3/14/2026,DR#28403                      ,220000231 ECOPACK CORPORATION   ,"9320400001 BAG,1MT           ","2,000.00",480,"960,000.00",PHP,59.531,"960,000.00",               ,jbuagas  ,Product,45,4/28/2026
0,4G0238307,P11003233,12/23/2025,3/4/2026,INV#CPT26-01-010-GTC          ,300002485 CRAFTZ PACKAGING THAI ,4712140044 POLYBAG PETIO JELL,"128,800.00",0.07,"9,273.60",USD,58.309,"540,734.34",               ,bpanagui ,Product,45,4/18/2026
0,4G0242260,P11003280,12/26/2025,3/20/2026,DN#0838140938                 ,201000235 ATLAS COPCO (PHILIPPIN,9220000036 AIRCOMPRESSOR 30HP,1,"2,550,000.00","2,550,000.00",PHP,60.129,"2,550,000.00",               ,jbuagas  ,Product,45,5/4/2026
0,4G0241059,P11003282,12/26/2025,3/15/2026,INV#N216SINE25260039          ,300002642 BAJAJ HEALTHCARE LTD  ,6102430118 OIK9053 L-LYSINE M,250,7.15,"1,787.50",USD,59.531,"106,411.66",               ,bpanagui ,Product,45,4/29/2026
0,4G0241463,P11003284,12/26/2025,3/17/2026,DR#0967                       ,"292000151 JARENA, RENEE ROSE SUC","9310000010 ACTUATOR,VALVE PNE",2,"27,518.00","55,036.00",PHP,59.871,"55,036.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241038,P11003307,12/29/2025,3/15/2026,EGLV080600035832/PL020526     ,300002869 P.T. ANEKA SARIVITA   ,"6102580050 TVP, ADM          ","2,700.00",2.36,"6,372.00",USD,59.531,"379,331.53",               ,bpanagui ,Product,45,4/29/2026
0,4G0239986,P11003308,12/29/2025,3/11/2026,DRDN0000000600                ,300000977 REDACHEM INGREDIENTS P,6102460053 PHOSPHORIC ACID  (,70,84,"5,880.00",PHP,59.139,"5,880.00",               ,jtalingt ,Product,45,4/25/2026
0,4G0238176,P11003358,1/5/2026,3/3/2026,EGLV003600089865/INV#P11003358,300002921 STENTORIAN INDUSTRIES ,6102430190 OIK042 VETEX 3300 ,"8,800.00",1.68,"14,784.00",USD,58.093,"858,846.91",               ,bpanagui ,Product,45,4/17/2026
0,4G0239684,P11003366,1/5/2026,3/11/2026,CPT26-02-004-GTC              ,300002485 CRAFTZ PACKAGING THAI ,4712140005 SUP GC TENDER TUNA,"1,351,700.00",0.03,"48,661.20",USD,59.139,"2,877,774.71",               ,jcarbon  ,Product,45,4/25/2026
0,4G0239684,P11003366,1/5/2026,3/11/2026,CPT26-02-004-GTC              ,300002485 CRAFTZ PACKAGING THAI ,4712140007 SUP GC MEATY MACKE,"1,760,000.00",0.03,"63,360.00",USD,59.139,"3,747,047.04",               ,jcarbon  ,Product,45,4/25/2026
0,4G0241671,P11003366,1/5/2026,3/18/2026,CPT26-02-003-GTC              ,300002485 CRAFTZ PACKAGING THAI ,4712140005 SUP GC TENDER TUNA,"2,328,300.00",0.03,"83,818.80",USD,59.742,"5,007,502.75",               ,jcarbon  ,Product,45,5/2/2026
0,4G0241009,P11003382,1/5/2026,3/15/2026,DR#00034868                   ,275000355 SENSIENT TECHNOLOGIES ,6102430128 OIK9040 HVP CVPWG ,249.48,"2,916.00","727,483.68",PHP,59.531,"727,483.68",               ,bpanagui ,Product,45,4/29/2026
0,4G0242897,P11003432,1/7/2026,3/23/2026,DR#19601                      ,"215000112 DUTERTE, JOEL SY      ",6116030004 DETERGENT POWDER( ,750,27.8,"20,850.00",PHP,60.129,"20,850.00",               ,jbuagas  ,Product,45,5/7/2026
0,4G0240761,P11003438,1/7/2026,3/14/2026,DR#3867                       ,300001052 POLARA CHEMICAL CORPOR,"9230800005 CAUSTIC SODA,FLAKE","1,875.00",51.5,"96,562.50",PHP,59.531,"96,562.50",               ,jbuagas  ,Product,45,4/28/2026
0,4G0238185,P11003450,1/8/2026,3/3/2026,BL#265105228/INV#D-1340-01    ,"300000317 SOLANO, LLC           ",6102640037 VE 31             ,"10,000.00",3.5,"35,000.00",USD,58.093,"2,033,255.00",               ,bpanagui ,Product,45,4/17/2026
0,4G0240551,P11003454,2/12/2026,3/13/2026,DR#3461                       ,292000001 W & L TRADING CORPORAT,9158201057 V-BELT B-45 INCHES,6,220,"1,320.00",PHP,59.531,"1,320.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0240551,P11003454,2/12/2026,3/13/2026,DR#3461                       ,292000001 W & L TRADING CORPORAT,9158201058 V-BELT B-37 INCHES,6,180,"1,080.00",PHP,59.531,"1,080.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0240551,P11003454,2/12/2026,3/13/2026,DR#3461                       ,292000001 W & L TRADING CORPORAT,9158201059 V-BELT B-32 INCHES,6,175,"1,050.00",PHP,59.531,"1,050.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0240551,P11003454,2/12/2026,3/13/2026,DR#3461                       ,292000001 W & L TRADING CORPORAT,9158201060 V-BELT B-23 INCHES,6,175,"1,050.00",PHP,59.531,"1,050.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0241014,P11003477,1/8/2026,3/15/2026,DR#00034869                   ,275000355 SENSIENT TECHNOLOGIES ,6102430128 OIK9040 HVP CVPWG ,90.72,"2,916.00","264,539.52",PHP,59.531,"264,539.52",               ,bpanagui ,Product,45,4/29/2026
0,4G0240225,P11003479,1/8/2026,3/12/2026,DR#18108                      ,248000229 LIANG CHI INDUSTRY PHI,"9156001517 PVC FILLER 12""    ",1,"192,800.00","192,800.00",PHP,58.913,"192,800.00",               ,jbuagas  ,Product,45,4/26/2026
0,4G0240225,P11003479,1/8/2026,3/12/2026,DR#18108                      ,248000229 LIANG CHI INDUSTRY PHI,9157002039 STANDARD FILL 1.12,1,"635,100.00","635,100.00",PHP,58.913,"635,100.00",               ,jbuagas  ,Product,45,4/26/2026
0,4G0240225,P11003479,1/8/2026,3/12/2026,DR#18108                      ,248000229 LIANG CHI INDUSTRY PHI,9152000773 FAN MOTOR 15 HP 6 ,1,"108,550.00","108,550.00",PHP,58.913,"108,550.00",               ,jbuagas  ,Product,45,4/26/2026
0,4G0240225,P11003479,1/8/2026,3/12/2026,DR#18108                      ,248000229 LIANG CHI INDUSTRY PHI,9152000774 FAN BLADE ASSEMBLY,1,"206,300.00","206,300.00",PHP,58.913,"206,300.00",               ,jbuagas  ,Product,45,4/26/2026
0,4G0241725,P11003511,1/10/2026,3/18/2026,DR#0641                       ,"300002788 DONGOSA, JOSE ELESIO M","6116530014 BATTERY, AA SIZE  ",100,24,"2,400.00",PHP,59.742,"2,400.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0241019,P11003516,1/12/2026,3/15/2026,DR#00034870                   ,275000355 SENSIENT TECHNOLOGIES ,6102430181 OIK9044 HVP SOY CV,113.4,"2,631.00","298,355.40",PHP,59.531,"298,355.40",               ,bpanagui ,Product,45,4/29/2026
0,4G0241019,P11003516,1/12/2026,3/15/2026,DR#00034870                   ,275000355 SENSIENT TECHNOLOGIES ,6102430176 OIK9034 LUXOR 25 L,113.4,"2,643.00","299,716.20",PHP,59.531,"299,716.20",               ,bpanagui ,Product,45,4/29/2026
0,4G0237901,P11003569,1/14/2026,3/2/2026,DR0002923                     ,236000149 ISLANDWIDE DISTRIBUTIO,4502250011 GUAR GUM          ,250,491.08,"122,770.00",PHP,57.639,"122,770.00",               ,jtalingt ,Product,45,4/16/2026
0,4G0238321,P11003573,1/15/2026,3/4/2026,INV#202601159                 ,300003280 HANGZHOU GREENSKY BIOL,6102160132 LEMON FLAVOR      ,20,24,480,USD,58.309,"27,988.32",               ,bpanagui ,Product,45,4/18/2026
0,4G0237921,P11003594,1/15/2026,3/2/2026,DR1171                        ,300001836 BASE ONE INDUSTRIAL SA,9488200019 VIBRATION METER   ,1,"108,800.00","108,800.00",PHP,57.639,"108,800.00",               ,amagsino ,Product,45,4/16/2026
0,4G0241464,P11003602,1/15/2026,3/17/2026,DR#4586                       ,275000180 SPRAYING SYSTEMS CO. (,9157000346 SPRAY NOZZLE      ,34,"9,590.00","326,060.00",PHP,59.871,"326,060.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0240592,P11003631,1/16/2026,3/13/2026,DR#171708                     ,228000210 GOODYEAR CONTAINER COR,6108030011 CRTN PRNTD. (3.0 k,100,91.69,"9,169.00",PHP,59.531,"9,169.00",               ,bpanagui ,Product,45,4/27/2026
